MEMBER_NO,y_train
бо00029636,1
бо00018085,0
бо00043120,0
бо00045322,1
бо00016037,0
бо00053401,0
бо00038042,0
бо00053622,0
бо00031473,1
бо00005289,1
бо00042316,1
бо00061965,0
бо00019296,1
бо00002798,0
бо00056035,1
бо00018591,1
бо00030096,0
бо00054941,0
бо00040806,0
бо00012599,1
бо00055791,1
бо00043216,0
бо00035949,0
бо00023988,1
бо00059305,0
бо00042848,0
бо00053502,1
бо00013661,0
бо00027497,1
бо00037021,0
бо00006940,0
бо00004947,1
бо00044315,0
бо00009547,0
бо00012411,0
бо00002026,0
бо00011428,0
бо00026217,1
бо00048731,1
бо00005418,1
бо00030189,0
бо00035125,0
бо00056300,0
бо00028660,1
бо00030503,0
бо00003459,1
бо00057525,0
бо00019319,0
бо00049892,1
бо00011570,1
бо00010980,0
бо00040424,1
бо00059338,0
бо00017655,1
бо00041154,0
бо00000264,0
бо00052145,0
бо00011661,0
бо00000430,0
бо00002287,0
бо00003722,0
бо00056810,0
бо00057898,0
бо00038005,0
бо00008272,0
бо00050651,0
бо00048763,1
бо00028445,1
бо00038730,0
бо00009364,0
бо00009455,1
бо00039416,0
бо00048937,0
бо00025672,1
бо00038251,0
бо00015079,0
бо00015811,0
бо00029192,0
бо00053045,1
бо00052365,0
бо00055768,1
бо00012375,0
бо00011837,0
бо00055537,0
бо00030363,0
бо00039107,1
бо00015659,0
бо00033834,1
бо00062736,0
бо00023576,0
бо00000258,0
бо00060499,1
бо00032774,1
бо00054772,1
бо00045106,1
бо00016705,1
бо00000559,0
бо00033492,1
бо00008006,0
бо00054051,0
бо00018649,1
бо00021328,1
бо00029771,0
бо00062206,1
бо00041442,0
бо00058576,0
бо00013804,1
бо00005531,1
бо00011084,0
бо00000873,0
бо00009928,0
бо00038634,0
бо00013556,0
бо00056541,1
бо00027451,0
бо00048457,0
бо00016939,0
бо00055865,0
бо00061724,0
бо00043255,0
бо00027239,0
бо00001128,0
бо00018409,0
бо00007263,0
бо00022917,1
бо00032741,0
бо00002280,1
бо00046101,1
бо00043662,1
бо00017793,0
бо00001484,1
бо00013202,0
бо00002013,0
бо00058414,1
бо00048427,1
бо00044222,0
бо00037588,0
бо00024870,0
бо00026066,0
бо00003813,0
бо00062360,0
бо00061386,1
бо00020015,0
бо00006421,0
бо00014159,0
бо00044539,0
бо00048217,1
бо00014992,1
бо00022602,0
бо00039002,0
бо00049296,1
бо00021344,0
бо00012595,0
бо00024968,0
бо00043163,1
бо00013657,1
бо00044099,1
бо00020300,0
бо00059064,0
бо00028563,0
бо00009966,0
бо00055850,0
бо00019300,0
бо00013698,1
бо00027834,0
бо00006444,1
бо00033163,0
бо00019306,0
бо00014887,0
бо00035299,0
бо00015874,0
бо00059681,1
бо00011113,0
бо00057839,1
бо00033423,0
бо00007513,0
бо00053310,0
бо00038533,0
бо00000788,0
бо00014279,0
бо00057214,0
бо00053174,1
бо00028992,0
бо00059401,1
бо00053637,0
бо00041404,0
бо00020125,0
бо00009979,1
бо00033284,1
бо00002433,0
бо00020818,0
бо00028765,1
бо00010224,0
бо00059936,0
бо00043464,0
бо00004130,0
бо00044953,1
бо00048005,1
бо00035944,0
бо00012203,1
бо00038122,0
бо00027011,0
бо00056224,0
бо00057215,0
бо00013451,0
бо00004179,0
бо00052464,1
бо00041694,0
бо00023400,0
бо00014624,0
бо00022451,0
бо00038537,0
бо00047997,1
бо00034858,1
бо00043872,0
бо00018596,0
бо00019955,1
бо00015690,0
бо00007027,0
бо00050936,0
бо00029094,1
бо00022113,1
бо00019051,0
бо00030658,0
бо00038376,0
бо00037789,1
бо00042599,1
бо00052055,0
бо00026159,0
бо00005148,1
бо00025590,0
бо00031104,0
бо00028461,0
бо00058294,0
бо00009536,0
бо00021704,1
бо00007700,1
бо00014675,0
бо00033457,1
бо00006189,1
бо00007561,0
бо00025465,1
бо00041141,0
бо00038489,1
бо00017918,1
бо00027930,1
бо00029083,0
бо00062217,0
бо00002760,0
бо00024658,1
бо00029063,1
бо00044165,1
бо00045929,0
бо00032677,1
бо00046017,1
бо00025857,0
бо00015939,1
бо00018061,0
бо00010253,0
бо00037693,0
бо00003955,0
бо00004772,1
бо00036069,0
бо00002416,0
бо00036204,1
бо00058503,0
бо00033096,1
бо00044608,0
бо00050162,0
бо00046559,1
бо00020078,1
бо00044914,1
бо00062879,1
бо00024943,0
бо00043925,1
бо00020012,0
бо00026457,0
бо00044827,1
бо00012108,0
бо00014428,1
бо00034140,1
бо00024090,1
бо00011543,1
бо00044339,1
бо00047782,0
бо00023955,0
бо00062226,0
бо00046092,0
бо00005555,0
бо00040258,0
бо00009458,1
бо00016963,0
бо00005469,1
бо00028948,0
бо00018217,0
бо00050943,1
бо00004187,0
бо00003613,1
бо00047542,0
бо00000204,0
бо00024708,1
бо00000038,0
бо00019484,0
бо00022631,0
бо00039749,1
бо00037196,0
бо00037529,1
бо00040559,0
бо00062501,0
бо00026760,0
бо00022884,0
бо00042125,1
бо00019938,1
бо00018259,0
бо00019698,1
бо00028292,1
бо00016722,0
бо00041316,1
бо00001701,0
бо00061948,0
бо00018984,1
бо00037212,0
бо00056901,0
бо00058173,0
бо00041597,0
бо00059718,1
бо00020635,0
бо00010949,1
бо00053190,1
бо00060193,0
бо00038744,0
бо00058850,1
бо00022970,1
бо00056101,0
бо00040415,1
бо00040182,1
бо00044171,1
бо00061979,0
бо00043822,0
бо00056592,0
бо00062986,0
бо00016915,0
бо00061786,0
бо00045110,1
бо00048559,0
бо00036727,0
бо00027881,0
бо00001299,1
бо00037052,1
бо00030014,0
бо00009812,0
бо00047076,1
бо00023941,0
бо00002324,0
бо00038471,0
бо00044448,0
бо00034851,1
бо00057502,0
бо00024049,1
бо00031525,1
бо00016256,0
бо00003126,1
бо00062757,0
бо00028429,0
бо00055827,1
бо00042331,0
бо00040619,0
бо00008141,0
бо00015859,1
бо00056730,0
бо00062348,1
бо00055366,0
бо00026919,0
бо00028875,1
бо00010029,0
бо00030769,0
бо00018816,0
бо00057542,1
бо00003772,1
бо00032567,1
бо00035491,0
бо00052037,0
бо00058900,0
бо00060879,1
бо00012044,0
бо00031863,0
бо00048231,0
бо00018623,0
бо00016678,1
бо00061245,0
бо00059381,0
бо00004592,1
бо00044148,0
бо00001878,0
бо00035247,1
бо00036315,0
бо00006623,0
бо00050417,0
бо00040169,0
бо00025970,0
бо00055586,1
бо00049761,0
бо00037046,1
бо00058384,0
бо00023098,0
бо00033804,1
бо00038278,0
бо00044109,0
бо00021477,0
бо00017814,0
бо00041261,1
бо00038008,0
бо00005132,0
бо00013636,1
бо00058945,1
бо00040273,0
бо00020947,0
бо00003804,1
бо00023420,0
бо00057336,1
бо00017498,1
бо00030254,1
бо00037770,1
бо00026242,0
бо00037271,1
бо00018720,1
бо00036975,0
бо00053488,0
бо00008083,0
бо00055946,0
бо00054291,0
бо00051536,0
бо00014384,1
бо00024408,0
бо00012032,0
бо00046118,0
бо00042407,1
бо00003553,0
бо00000809,0
бо00054708,1
бо00026062,0
бо00007736,0
бо00006834,1
бо00014250,1
бо00030018,0
бо00008444,0
бо00051660,0
бо00000752,0
бо00047706,1
бо00049026,0
бо00046775,1
бо00061785,1
бо00059536,0
бо00010495,0
бо00034509,1
бо00002404,0
бо00030945,1
бо00012202,0
бо00032941,1
бо00019606,0
бо00009439,0
бо00042880,1
бо00010163,0
бо00013591,0
бо00007693,0
бо00061700,1
бо00052394,1
бо00006600,1
бо00011906,0
бо00058152,1
бо00040233,0
бо00014523,1
бо00013567,0
бо00054499,0
бо00030902,1
бо00031541,1
бо00028051,0
бо00051652,1
бо00052432,0
бо00011601,0
бо00037354,1
бо00028934,1
бо00031693,0
бо00049771,1
бо00016282,0
бо00057707,0
бо00046476,0
бо00048830,1
бо00033656,0
бо00045684,1
бо00043901,1
бо00047515,0
бо00030509,0
бо00045713,0
бо00062833,0
бо00030275,0
бо00020230,1
бо00051714,1
бо00055730,1
бо00054295,1
бо00006070,1
бо00009638,1
бо00041887,1
бо00012406,0
бо00045753,1
бо00010822,1
бо00031646,1
бо00061849,0
бо00025479,1
бо00036091,0
бо00051965,0
бо00045558,1
бо00055534,0
бо00059269,0
бо00040397,0
бо00026000,0
бо00052361,1
бо00040073,0
бо00049932,0
бо00058060,0
бо00017230,1
бо00035402,1
бо00047996,0
бо00026879,0
бо00052845,0
бо00045787,0
бо00051037,0
бо00030108,0
бо00021903,0
бо00024741,0
бо00052346,0
бо00032267,0
бо00043428,1
бо00057496,0
бо00017975,1
бо00018795,0
бо00025515,1
бо00018708,0
бо00031007,1
бо00025964,0
бо00030901,1
бо00052916,0
бо00018766,1
бо00011364,0
бо00059887,0
бо00062351,1
бо00001663,0
бо00039703,0
бо00026115,0
бо00059406,1
бо00040267,1
бо00034284,0
бо00048507,0
бо00017809,0
бо00013766,0
бо00029478,0
бо00055684,0
бо00061649,0
бо00010074,0
бо00023424,1
бо00032824,1
бо00011812,0
бо00001141,1
бо00049387,0
бо00053563,0
бо00037306,1
бо00023077,0
бо00037905,1
бо00033650,0
бо00048266,0
бо00053578,0
бо00007341,1
бо00000350,1
бо00046803,1
бо00018073,0
бо00016157,1
бо00051287,0
бо00051248,0
бо00050157,0
бо00057161,0
бо00051611,1
бо00031107,0
бо00022936,1
бо00038115,1
бо00008318,1
бо00007988,0
бо00026505,0
бо00031363,0
бо00019379,0
бо00008065,0
бо00016437,1
бо00003436,0
бо00011048,0
бо00045780,0
бо00014833,1
бо00043060,0
бо00049847,0
бо00032004,1
бо00003217,1
бо00050838,0
бо00049724,0
бо00031198,1
бо00008945,0
бо00024328,0
бо00008313,0
бо00059221,0
бо00040181,0
бо00056884,0
бо00035695,0
бо00004156,0
бо00013828,0
бо00005493,0
бо00045171,1
бо00037596,0
бо00061130,1
бо00046242,1
бо00012979,0
бо00041541,1
бо00045573,1
бо00050223,0
бо00005662,1
бо00005588,1
бо00013166,0
бо00032471,1
бо00060521,0
бо00010682,0
бо00042415,0
бо00030028,0
бо00054096,0
бо00057040,0
бо00034044,1
бо00048370,0
бо00058659,0
бо00020973,0
бо00005425,0
бо00028109,1
бо00008191,0
бо00052555,0
бо00059631,0
бо00004469,0
бо00047378,0
бо00060554,1
бо00041083,0
бо00012306,1
бо00039941,0
бо00047490,0
бо00016539,1
бо00061164,0
бо00058121,0
бо00031841,1
бо00009613,0
бо00027769,0
бо00055116,0
бо00061668,1
бо00054080,0
бо00002150,0
бо00037586,0
бо00052755,0
бо00060982,0
бо00022483,0
бо00005638,0
бо00013092,1
бо00016370,0
бо00029877,1
бо00041158,0
бо00052425,0
бо00062883,0
бо00034691,0
бо00031999,0
бо00059872,0
бо00013745,0
бо00025667,0
бо00024371,1
бо00045646,1
бо00003558,1
бо00002804,0
бо00018101,1
бо00051667,1
бо00016663,0
бо00043041,1
бо00001149,0
бо00030860,0
бо00010959,0
бо00056199,0
бо00062622,0
бо00050607,0
бо00034848,0
бо00006228,0
бо00062098,1
бо00046769,1
бо00043188,0
бо00017274,1
бо00058015,0
бо00053119,0
бо00032857,1
бо00011524,1
бо00045208,1
бо00056336,0
бо00043375,1
бо00061629,0
бо00001314,0
бо00054521,1
бо00012222,1
бо00047813,0
бо00015177,1
бо00017758,0
бо00053291,0
бо00038883,0
бо00028493,0
бо00039759,1
бо00023968,1
бо00026717,0
бо00049039,0
бо00036269,0
бо00039556,1
бо00044068,1
бо00041768,0
бо00050682,1
бо00030337,1
бо00033100,1
бо00030448,0
бо00053234,0
бо00037869,1
бо00015516,0
бо00045109,0
бо00046663,1
бо00023100,1
бо00059185,0
бо00004655,0
бо00034079,1
бо00031367,1
бо00034406,1
бо00019948,0
бо00042068,1
бо00040802,1
бо00035200,0
бо00028672,0
бо00029545,0
бо00030806,0
бо00008453,0
бо00057341,1
бо00010164,0
бо00034207,1
бо00007788,0
бо00011810,0
бо00010225,0
бо00046196,1
бо00002427,0
бо00045088,1
бо00031155,0
бо00004736,0
бо00045819,0
бо00001224,0
бо00059647,0
бо00007618,0
бо00014500,0
бо00000095,0
бо00039481,0
бо00054242,0
бо00050471,1
бо00040912,1
бо00032952,0
бо00023670,0
бо00039684,0
бо00009983,1
бо00020109,1
бо00010736,0
бо00009083,0
бо00048012,0
бо00048506,0
бо00003961,0
бо00060333,0
бо00018377,1
бо00001728,0
бо00042209,1
бо00018607,0
бо00052959,1
бо00043301,1
бо00025325,1
бо00050700,0
бо00014623,0
бо00001159,0
бо00044685,1
бо00001533,0
бо00030422,0
бо00058882,1
бо00028579,1
бо00026487,1
бо00052073,0
бо00061312,0
бо00062470,1
бо00000610,0
бо00032809,0
бо00038988,0
бо00018365,0
бо00049066,0
бо00036088,1
бо00045893,0
бо00035088,0
бо00047142,0
бо00057068,0
бо00050457,0
бо00059136,1
бо00029956,0
бо00030557,1
бо00046825,0
бо00021729,1
бо00034276,1
бо00038147,1
бо00035441,0
бо00007903,0
бо00043900,1
бо00049298,0
бо00010849,1
бо00009161,1
бо00055816,0
бо00046215,0
бо00001649,0
бо00034926,0
бо00008885,0
бо00031612,0
бо00023922,1
бо00017396,0
бо00054015,0
бо00008862,0
бо00049497,1
бо00024652,0
бо00027980,0
бо00037437,1
бо00003498,0
бо00010776,0
бо00043369,1
бо00057560,0
бо00015074,1
бо00037140,0
бо00032328,0
бо00052468,0
бо00012711,1
бо00018541,0
бо00060530,0
бо00030284,1
бо00038336,0
бо00030129,0
бо00039400,0
бо00054637,0
бо00039260,0
бо00029834,0
бо00031487,1
бо00006317,0
бо00019975,1
бо00036600,0
бо00042658,1
бо00033266,1
бо00008949,0
бо00051366,0
бо00060054,1
бо00045378,0
бо00056148,0
бо00037768,0
бо00050689,0
бо00000602,0
бо00004227,0
бо00046524,1
бо00037372,0
бо00045770,0
бо00037684,0
бо00060491,0
бо00054286,0
бо00034911,0
бо00021639,0
бо00030085,0
бо00008042,1
бо00043261,0
бо00025925,0
бо00025376,0
бо00030981,1
бо00001896,1
бо00009431,0
бо00020740,0
бо00038735,1
бо00014069,1
бо00017080,0
бо00005931,0
бо00043548,1
бо00045203,1
бо00023373,0
бо00061962,0
бо00037353,0
бо00009543,0
бо00007901,0
бо00032793,0
бо00023493,1
бо00040527,0
бо00041913,1
бо00030662,0
бо00056568,0
бо00023837,0
бо00056293,0
бо00054219,1
бо00045587,0
бо00019533,1
бо00003227,1
бо00011554,0
бо00012940,1
бо00008513,0
бо00010410,1
бо00007489,1
бо00004615,0
бо00022230,0
бо00002776,0
бо00040723,1
бо00042536,0
бо00030398,0
бо00009416,1
бо00056444,0
бо00035192,1
бо00013334,0
бо00056713,0
бо00051362,1
бо00035762,0
бо00060641,0
бо00005674,0
бо00058012,0
бо00034261,0
бо00038727,0
бо00050975,0
бо00008963,0
бо00048776,0
бо00038210,0
бо00045096,1
бо00004346,1
бо00029907,0
бо00033207,0
бо00055806,0
бо00014259,0
бо00043618,0
бо00023909,1
бо00025722,0
бо00057645,0
бо00033549,0
бо00037111,1
бо00058387,1
бо00003234,0
бо00043965,1
бо00014831,0
бо00030149,1
бо00001454,0
бо00011852,1
бо00006882,1
бо00024667,1
бо00040327,0
бо00009429,0
бо00053592,1
бо00035853,0
бо00023799,1
бо00002538,0
бо00050462,1
бо00059264,1
бо00048413,0
бо00054181,0
бо00040106,1
бо00056770,1
бо00039560,0
бо00047564,0
бо00033228,0
бо00043566,1
бо00032265,0
бо00047602,0
бо00000744,0
бо00051146,0
бо00060772,1
бо00014356,0
бо00052914,0
бо00041367,1
бо00034680,1
бо00043967,0
бо00003816,1
бо00010049,0
бо00050109,1
бо00060979,1
бо00006691,1
бо00043721,1
бо00018572,0
бо00043809,0
бо00016761,0
бо00060527,1
бо00061762,0
бо00016113,1
бо00012320,1
бо00005876,0
бо00023593,1
бо00047730,0
бо00033026,0
бо00060760,1
бо00019073,0
бо00028262,0
бо00052035,0
бо00011459,0
бо00019774,0
бо00040720,0
бо00006534,0
бо00040400,1
бо00041863,0
бо00014342,0
бо00003920,0
бо00056268,0
бо00003199,0
бо00011749,0
бо00040786,0
бо00036586,1
бо00022040,0
бо00052218,1
бо00007003,0
бо00057056,0
бо00019342,1
бо00013655,0
бо00032118,0
бо00005940,1
бо00041905,1
бо00056987,0
бо00025070,0
бо00038848,1
бо00025939,0
бо00041685,0
бо00028471,0
бо00036374,1
бо00009006,0
бо00036666,1
бо00057627,0
бо00053202,0
бо00055661,0
бо00008049,0
бо00026376,0
бо00022622,0
бо00057587,0
бо00015909,1
бо00043032,0
бо00004903,0
бо00031313,0
бо00056766,1
бо00010843,1
бо00001371,1
бо00001665,0
бо00017105,1
бо00031523,0
бо00021484,0
бо00001400,1
бо00059502,1
бо00049769,0
бо00003023,0
бо00043723,1
бо00026493,0
бо00062779,1
бо00046923,0
бо00019133,1
бо00028427,0
бо00005735,0
бо00050318,1
бо00025945,1
бо00013566,0
бо00029244,1
бо00015344,0
бо00047209,0
бо00036917,0
бо00040525,0
бо00045044,0
